,Unnamed: 0,Unnamed: 0.1,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Bsmt Bath,Total House SF,Total Bath
2256,2256,2256,120,6,0.0,9763,1,1,0,3,4,4,2,10,2,2,4,1.0,7,5,1998,1998,1,1,14,15,1,239.0,4,3,2,4,3,-1,6,1102.0,5,72.0,0.09843937575030012,0.4507803121248499,1,5,1,5,0.4507803121248499,0.0,0.0,1502,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,1,4,5,7,1,3,1,1998,3,1,286.0,3,3,2,0.0,0,0,0,0,0,-1,4,0,0,9,2007,0,3,330000,0.3333333333333333,3332.0,3.0
2257,2257,2257,20,4,115.0,16905,1,1,3,3,4,4,2,26,2,2,0,1.0,5,6,1959,1959,1,1,13,14,3,0.0,3,4,1,3,3,4,4,967.0,1,0.0,0.12101105845181676,0.4265402843601896,1,4,1,5,0.41958925750394943,0.0,0.0,1328,0.0,0.2,0.4,0.4,2,1,3,5,7,2,4,1,1959,2,1,308.0,3,3,1,0.0,104,0,0,0,0,-1,4,0,0,7,2007,0,3,170000,0.2,3165.0,2.5
2258,2258,2258,20,4,149.0,19958,1,1,3,3,4,4,2,26,2,2,0,1.0,6,8,1958,1995,3,1,6,6,1,1224.0,3,4,1,3,3,-1,1,0.0,1,0.0,0.1571313456889605,0.1571313456889605,1,4,1,5,0.6121407467096428,0.0,0.0,2279,0.0,0.0,0.6666666666666666,0.3333333333333333,4,1,4,7,7,1,4,1,1958,2,2,461.0,3,3,2,0.0735965619124362,0,0,0,138,0,-1,0,0,0,7,2007,0,3,257000,0.0,3723.0,3.0
2259,2259,2259,20,4,67.0,8368,1,1,0,1,4,4,2,26,2,2,0,1.0,7,5,2006,2007,1,1,13,14,3,0.0,4,3,2,4,3,-1,1,0.0,1,0.0,0.3244333461390703,0.3244333461390703,1,5,1,5,0.3244333461390703,0.0,0.0,1689,0.0,0.0,1.0,0.0,3,1,4,7,7,0,-1,1,2007,3,2,433.0,3,3,2,0.01920860545524395,39,0,0,0,0,-1,4,0,0,4,2007,4,1,231713,0.0,5206.0,2.0
2260,2260,2260,20,4,68.0,8298,1,1,0,1,4,4,2,26,2,2,0,1.0,8,5,2006,2007,3,1,13,14,3,0.0,4,3,2,4,3,3,6,583.0,1,0.0,0.22901307966706305,0.3676575505350773,1,5,1,5,0.3719381688466112,0.0,0.0,1564,0.0,0.0,1.0,0.0,2,1,5,6,7,1,4,1,2010,2,2,502.0,3,3,2,0.03139120095124851,0,0,0,0,0,-1,4,0,0,9,2007,4,1,267300,0.0,4205.0,2.0
2261,2261,2261,20,4,64.0,9037,1,1,0,1,4,4,2,26,2,2,0,1.0,8,5,2006,2006,3,1,13,14,1,32.0,4,3,2,4,3,3,6,428.0,1,0.0,0.2518625330449411,0.3547224224945926,1,5,1,5,0.3566450372506609,0.0,0.0,1484,0.0,0.0,1.0,0.0,2,1,5,6,7,1,4,1,2006,2,2,472.0,3,3,2,0.028839221341023787,33,0,0,0,0,-1,4,0,0,12,2007,0,3,265900,0.0,4161.0,2.0
2262,2262,2262,20,4,89.0,10991,1,1,0,1,4,4,2,26,2,2,0,1.0,8,5,2007,2007,1,1,13,14,1,80.0,4,3,2,4,3,4,1,0.0,1,0.0,0.3239843266652918,0.3239843266652918,1,5,1,5,0.3239843266652918,0.0,0.0,1571,0.0,0.0,1.0,0.0,3,1,4,7,7,1,4,1,2007,3,3,722.0,3,3,2,0.020622808826562183,36,0,0,0,0,-1,4,0,0,12,2007,4,1,239000,0.0,4849.0,2.0
2263,2263,2263,20,4,67.0,10656,1,1,0,1,4,4,2,26,2,2,0,1.0,8,5,2006,2007,1,1,13,14,4,274.0,4,3,2,4,3,3,1,0.0,1,0.0,0.31536388140161725,0.31536388140161725,1,5,1,5,0.31690412013862146,0.0,0.0,1646,0.0,0.0,1.0,0.0,3,1,4,6,7,1,4,1,2007,2,3,870.0,3,3,2,0.036965729688101655,80,0,0,0,0,-1,4,0,0,11,2007,4,1,248900,0.0,5194.0,2.0
2264,2264,2264,20,4,42.0,10331,1,1,3,3,4,1,2,26,2,2,0,1.0,7,7,1985,1985,1,1,9,10,3,0.0,3,3,1,4,3,-1,5,215.0,4,80.0,0.2616671162665228,0.34124629080118696,1,4,1,5,0.33450229295926626,0.0,0.0,1240,0.0,0.2,0.8,0.0,3,1,4,6,7,0,-1,1,1985,1,2,528.0,3,3,2,0.062584299973024,0,0,0,0,0,-1,4,0,0,7,2007,0,3,174000,0.2,3707.0,2.5
2265,2265,2265,50,4,44.0,13758,1,1,0,3,4,1,2,26,2,2,0,1.7,7,5,1990,1991,1,1,6,6,1,117.0,4,4,1,4,3,2,2,902.0,1,0.0,0.07625337736415491,0.3470429300510357,1,5,1,5,0.35634944461122786,0.1591113779645752,0.0,1717,0.0,0.0,0.6666666666666666,0.3333333333333333,3,1,4,7,7,1,3,1,1990,2,2,400.0,3,3,2,0.050435304713299316,36,0,0,0,0,-1,4,0,0,4,2007,0,3,187500,0.0,3331.0,3.0
2266,2266,2266,60,4,0.0,9303,1,1,0,3,4,0,2,26,2,2,0,2.0,6,5,1996,1997,3,1,13,14,1,42.0,4,3,2,5,3,-1,5,742.0,1,0.0,0.04298941798941799,0.2883597883597884,1,5,1,5,0.2936507936507937,0.28703703703703703,0.0,1756,0.25,0.0,0.5,0.25,3,1,3,7,7,0,-1,1,1996,3,2,422.0,3,3,2,0.047619047619047616,122,0,0,0,0,-1,4,0,0,7,2007,0,3,204000,0.25,3024.0,4.0
2267,2267,2267,20,4,0.0,6718,1,1,0,3,4,4,2,26,2,2,0,1.0,8,5,2001,2001,1,1,13,14,1,86.0,4,3,2,5,3,2,6,250.0,1,0.0,0.2621134020618557,0.3265463917525773,1,5,1,5,0.33814432989690724,0.0,0.0,1312,0.0,0.0,1.0,0.0,2,1,4,5,7,0,-1,1,2001,1,2,471.0,3,3,2,0.06597938144329897,28,0,0,0,0,-1,4,0,0,1,2007,0,3,180500,0.0,3880.0,2.0
2268,2268,2268,80,4,73.0,9590,1,1,0,3,4,0,2,26,2,2,0,1.0,7,5,2003,2003,1,1,13,14,1,442.0,4,3,2,5,3,3,6,786.0,1,0.0,0.035996488147497806,0.3810359964881475,1,5,1,5,0.5030728709394205,0.0,0.0,1146,0.3333333333333333,0.0,0.6666666666666666,0.0,3,1,4,6,7,1,4,1,2003,3,2,438.0,3,3,2,0.07023705004389816,22,0,0,0,0,-1,4,0,0,5,2007,0,3,187500,0.3333333333333333,2278.0,3.0
2269,2269,2269,20,4,80.0,11305,1,1,3,3,4,4,2,26,2,2,0,1.0,8,5,2002,2002,3,1,13,14,1,886.0,4,3,2,4,3,3,6,1329.0,1,0.0,0.12611654615057422,0.4087622288387921,1,5,1,5,0.4087622288387921,0.0,0.0,1922,0.3333333333333333,0.0,0.6666666666666666,0.0,2,1,4,6,7,1,5,1,2002,3,3,692.0,3,3,2,0.04274776690769885,64,0,0,0,0,-1,4,0,0,4,2007,0,3,282000,0.3333333333333333,4702.0,3.0
2270,2270,2270,20,4,0.0,7777,1,1,0,3,4,4,2,26,2,2,0,1.0,6,5,1996,1996,1,1,13,14,1,203.0,4,3,2,5,3,-1,1,0.0,1,0.0,0.3307453416149068,0.3307453416149068,1,5,1,5,0.3307453416149068,0.0,0.0,1491,0.0,0.0,1.0,0.0,3,1,3,7,7,1,3,1,1996,3,2,571.0,3,3,2,0.0,35,0,0,0,0,-1,4,0,0,11,2007,0,3,178000,0.0,4508.0,2.0
2271,2271,2271,20,4,85.0,14536,1,1,3,3,4,4,2,26,2,2,0,1.0,8,5,2002,2003,3,1,13,14,1,236.0,4,3,2,4,3,3,6,1300.0,1,0.0,0.08287437713086808,0.4238132703907685,1,5,1,5,0.42722265932336745,0.0,0.0,1629,0.3333333333333333,0.0,0.6666666666666666,0.0,3,1,4,9,7,1,4,1,2002,3,3,808.0,3,3,2,0.0,252,0,0,0,0,-1,4,0,0,11,2007,0,3,270000,0.3333333333333333,3813.0,3.0
2272,2272,2272,60,4,0.0,11800,1,1,0,3,4,4,2,26,2,2,0,2.0,7,5,2003,2004,1,1,13,14,1,94.0,4,3,2,4,3,4,6,766.0,1,0.0,0.0860111137956028,0.2710799710074897,1,5,1,5,0.2768784730611259,0.3237496979946847,0.0,2486,0.2,0.0,0.6,0.2,5,1,4,10,7,1,4,3,2003,3,2,452.0,3,3,2,0.034549408069582024,32,0,0,0,0,-1,4,0,0,7,2007,0,3,279900,0.2,4139.0,5.0
2273,2273,2273,20,4,50.0,35133,0,1,3,3,4,4,1,26,2,2,0,1.0,5,4,1963,1963,3,1,8,8,1,226.0,3,3,1,3,3,4,3,1159.0,1,0.0,0.1081151832460733,0.4115183246073297,1,4,1,5,0.4115183246073297,0.0,0.0,1572,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3,1,3,5,7,2,3,0,1963,2,3,995.0,3,3,2,0.0,263,0,0,263,0,-1,4,0,0,5,2007,0,3,186700,0.3333333333333333,3820.0,3.0
2274,2274,2274,20,4,93.0,15306,1,1,0,1,4,0,2,26,2,2,0,1.0,8,5,2006,2007,1,1,13,14,4,100.0,4,3,2,5,3,4,6,80.0,1,0.0,0.3201550387596899,0.3356589147286821,1,5,1,5,0.34418604651162793,0.0,0.0,1776,0.3333333333333333,0.0,0.6666666666666666,0.0,3,1,4,7,7,1,4,1,2006,3,3,712.0,3,3,2,0.0,0,0,0,0,0,-1,4,0,0,5,2007,4,1,283463,0.3333333333333333,5160.0,3.0
2275,2275,2275,20,4,85.0,12633,1,1,0,1,4,4,2,26,3,3,0,1.0,10,5,2006,2007,3,1,8,8,1,242.0,5,3,2,5,3,4,1,0.0,1,0.0,0.3218066337332393,0.3218066337332393,1,5,1,5,0.3218066337332393,0.0,0.0,1824,0.0,0.0,1.0,0.0,3,1,5,8,7,1,4,1,2006,3,3,932.0,3,3,2,0.028228652081863093,36,0,0,108,0,-1,4,0,0,9,2007,4,1,392000,0.0,5668.0,2.0
2276,2276,2276,60,4,88.0,12665,1,1,0,3,4,4,2,26,2,2,0,2.0,8,5,2005,2006,3,1,13,14,1,245.0,4,3,2,4,4,4,1,0.0,1,0.0,0.2254275705749021,0.2254275705749021,1,5,1,5,0.23346383680197816,0.2779723882134762,0.0,2482,0.0,0.0,0.6666666666666666,0.3333333333333333,4,1,4,9,7,1,4,3,2005,3,3,642.0,3,3,2,0.029672367607665364,39,0,0,0,0,-1,4,0,0,2,2007,0,3,281213,0.0,4853.0,3.0
2277,2277,2277,20,4,70.0,8402,1,1,3,3,4,4,2,14,1,2,0,1.0,5,5,2007,2007,1,1,13,14,3,0.0,3,3,2,4,3,-1,5,206.0,1,0.0,0.2870603015075377,0.3517587939698493,1,5,1,5,0.3517587939698493,0.0,0.0,1120,0.0,0.0,1.0,0.0,3,1,3,6,7,0,-1,6,1895,0,0,0.0,-1,-1,2,0.0,30,0,0,0,0,-1,4,0,0,12,2007,4,1,147000,0.0,3184.0,1.0
2278,2278,2278,20,4,200.0,43500,1,1,3,3,4,4,2,14,0,2,0,1.0,3,5,1953,1953,1,1,8,8,3,0.0,3,3,1,-1,-1,-1,0,0.0,0,0.0,0.0,0.0,1,5,1,5,0.7308659719726913,0.0,0.0,2034,0.0,0.0,1.0,0.0,2,1,3,9,2,0,-1,0,1953,2,4,1041.0,3,3,0,0.17355371900826447,266,0,0,0,561,3,0,0,0,6,2007,0,3,130000,0.0,2783.0,1.0
2279,2279,2279,120,6,62.0,6710,1,1,0,3,4,3,2,14,2,2,4,1.0,6,5,1996,1997,1,1,13,14,1,134.0,3,3,2,5,3,3,3,16.0,6,904.0,0.0,0.4852320675105485,1,5,1,5,0.4936708860759494,0.0,0.0,936,0.6666666666666666,0.0,0.0,0.3333333333333333,0,1,3,3,7,0,-1,1,1996,3,2,460.0,3,3,2,0.0,40,0,0,0,0,-1,4,0,0,6,2007,0,3,140000,0.6666666666666666,1896.0,3.0
2280,2280,2280,20,4,94.0,25286,1,1,3,1,4,4,1,14,2,2,0,1.0,4,5,1963,1963,1,1,6,10,3,0.0,3,3,2,3,3,4,5,633.0,1,0.0,0.17001972386587771,0.41972386587771204,1,4,1,5,0.41025641025641024,0.0,0.0,1040,0.5,0.0,0.5,0.0,3,1,3,5,7,0,-1,1,1963,1,2,648.0,3,3,2,0.0,0,0,0,0,0,-1,4,0,0,1,2007,0,3,132250,0.5,2535.0,2.0
2281,2281,2281,90,4,100.0,25000,1,1,3,2,4,4,2,14,2,2,2,1.0,5,4,1967,1967,1,1,6,10,3,0.0,3,3,1,3,3,3,1,0.0,1,0.0,0.3333333333333333,0.3333333333333333,1,3,1,5,0.3333333333333333,0.0,0.0,1632,0.0,0.0,1.0,0.0,4,2,3,8,7,0,-1,1,1967,1,2,576.0,3,3,1,0.0,0,0,0,0,0,-1,4,0,0,6,2007,0,3,143000,0.0,4896.0,2.0
2282,2282,2282,190,4,0.0,32463,1,1,3,2,4,4,1,14,2,2,1,1.0,4,4,1961,1975,1,1,8,8,4,149.0,3,4,1,3,3,3,4,1159.0,1,0.0,0.026470588235294117,0.3673529411764706,1,5,1,5,0.4770588235294118,0.0,0.0,1622,0.5,0.0,0.5,0.0,3,1,3,7,7,1,3,0,1975,3,4,1356.0,3,3,2,0.12911764705882353,0,0,0,0,0,-1,4,0,0,3,2007,0,3,168000,0.5,3400.0,2.0
2283,2283,2283,120,6,44.0,4224,1,1,3,3,4,4,2,13,2,2,4,1.0,5,7,1976,1976,1,1,5,5,3,0.0,3,3,2,4,3,-1,6,840.0,1,0.0,0.0796812749003984,0.4143426294820717,1,3,1,5,0.4223107569721116,0.0,0.0,1060,0.5,0.0,0.5,0.0,3,1,3,6,7,1,3,1,1976,1,2,572.0,3,3,2,0.0398406374501992,110,0,0,0,0,-1,4,0,0,6,2007,0,3,129900,0.5,2510.0,2.0
2284,2284,2284,120,6,44.0,4224,1,1,3,3,4,4,2,13,2,2,4,1.0,5,5,1976,1976,1,1,5,5,3,0.0,3,3,2,4,3,-1,5,874.0,1,0.0,0.08432976714915041,0.3593455003146633,1,3,1,5,0.3593455003146633,0.0,0.0,1142,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3,1,3,6,7,1,1,1,1976,3,2,528.0,3,3,2,0.16865953429830086,90,0,0,0,0,-1,2,0,0,8,2007,0,3,134000,0.3333333333333333,3178.0,3.0
2285,2285,2285,160,6,21.0,1504,1,1,3,3,4,4,2,13,2,2,3,2.0,4,4,1972,1972,1,1,5,5,3,0.0,3,3,1,3,3,-1,4,252.0,1,0.0,0.15217391304347827,0.2826086956521739,1,3,1,5,0.2826086956521739,0.2826086956521739,0.0,1092,0.0,0.0,0.5,0.5,3,1,3,5,7,0,-1,1,1972,1,1,253.0,3,3,2,0.0,0,0,0,0,0,-1,4,0,0,5,2007,0,3,85500,0.0,1932.0,2.0
2286,2286,2286,180,6,0.0,1533,1,1,3,3,4,4,2,13,2,2,3,1.0,4,5,1970,1970,1,1,5,5,3,0.0,3,3,1,4,3,3,6,503.0,1,0.0,0.015358361774744029,0.3014789533560865,1,3,1,5,0.3014789533560865,0.2627986348122867,0.0,992,0.5,0.0,0.5,0.0,2,1,3,4,7,0,-1,3,1970,3,1,297.0,3,3,2,0.06370875995449374,97,0,0,0,0,-1,4,0,0,7,2007,0,3,106500,0.5,1758.0,2.0
2287,2287,2287,160,6,21.0,1495,1,1,3,3,4,4,2,13,2,2,4,2.0,4,6,1970,1970,1,1,5,5,1,189.0,3,3,1,3,3,-1,5,384.0,1,0.0,0.08690987124463519,0.2929184549356223,1,5,1,5,0.2929184549356223,0.2929184549356223,0.0,1092,0.0,0.0,0.5,0.5,3,1,3,5,7,0,-1,6,1895,0,0,0.0,-1,-1,2,0.0,64,0,0,0,0,-1,4,0,0,5,2007,0,3,93900,0.0,1864.0,2.0
2288,2288,2288,160,6,21.0,2001,1,1,3,3,4,4,2,13,2,2,3,2.0,4,5,1970,1970,1,1,5,5,1,80.0,3,3,1,3,3,-1,1,0.0,1,0.0,0.25,0.25,1,2,1,5,0.25,0.25,0.0,1092,0.0,0.0,0.5,0.5,3,1,3,6,7,0,-1,1,1970,1,1,286.0,3,3,2,0.0,0,0,0,0,0,-1,4,0,0,1,2007,0,3,75000,0.0,2184.0,2.0
2289,2289,2289,180,6,21.0,1936,1,1,3,3,4,4,2,13,2,2,3,1.0,4,6,1970,1970,1,1,5,5,3,0.0,3,3,1,4,3,3,4,131.0,6,499.0,0.0,0.5,1,4,1,5,0.5,0.0,0.0,630,0.5,0.0,0.5,0.0,1,1,3,3,7,0,-1,6,1895,0,0,0.0,-1,-1,2,0.0,0,0,0,0,0,-1,2,0,0,12,2007,0,3,84500,0.5,1260.0,2.0
2290,2290,2290,160,6,21.0,1890,1,1,3,3,4,4,2,13,2,2,3,2.0,4,3,1976,1976,1,1,5,5,3,0.0,3,3,1,3,3,-1,1,0.0,1,0.0,0.25,0.25,1,5,1,5,0.25,0.25,0.0,1092,0.0,0.0,0.5,0.5,3,1,3,6,7,0,-1,1,1976,1,1,286.0,3,3,2,0.0,0,0,0,0,0,-1,1,0,0,4,2007,5,3,75190,0.0,2184.0,2.0
2291,2291,2291,80,4,0.0,11333,1,1,0,3,4,0,2,14,2,2,0,1.0,6,5,1976,1976,1,1,6,6,3,0.0,3,3,2,4,3,3,5,539.0,1,0.0,0.1814142910033321,0.3809700111069974,1,3,1,5,0.3931877082562014,0.0,0.0,1062,0.5,0.0,0.5,0.0,3,1,3,5,7,2,3,1,1976,2,2,539.0,3,3,2,0.04442798963346909,0,0,0,0,0,-1,4,0,0,5,2007,0,3,146800,0.5,2701.0,2.0
2292,2292,2292,85,4,72.0,9129,1,1,3,3,4,4,2,14,2,2,0,1.0,5,5,1977,1977,1,1,9,10,1,144.0,3,3,2,4,3,3,6,923.0,1,0.0,0.0,0.4199272065514104,1,3,1,5,0.4585987261146497,0.0,0.0,1008,0.5,0.0,0.5,0.0,1,1,4,4,7,1,2,1,1977,3,2,678.0,3,3,2,0.09144676979071883,66,0,0,0,0,-1,2,0,0,7,2007,0,3,153500,0.5,2198.0,2.0
2293,2293,2293,80,4,0.0,15957,1,1,0,2,4,0,1,14,2,2,0,1.0,6,6,1977,1977,1,1,6,10,3,0.0,3,3,2,4,3,4,6,1148.0,1,0.0,0.02330097087378641,0.3019417475728156,1,3,1,5,0.32912621359223304,0.0,0.0,1356,0.5,0.0,0.5,0.0,3,1,3,6,7,1,3,1,1977,3,2,528.0,3,3,2,0.34563106796116505,0,0,0,0,0,-1,2,0,0,9,2007,0,3,188000,0.5,4120.0,4.0
2294,2294,2294,20,4,61.0,33983,1,1,0,3,4,4,2,14,2,2,0,1.0,5,6,1977,1994,1,1,9,10,3,0.0,3,2,2,3,3,2,5,1112.0,1,0.0,0.013100436681222708,0.3165938864628821,1,3,1,5,0.4574235807860262,0.0,0.0,1676,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3,1,4,6,4,2,3,1,1977,2,2,672.0,3,3,1,0.18831877729257648,90,0,0,0,0,-1,0,0,0,5,2007,0,3,196000,0.3333333333333333,3664.0,3.0
2295,2295,2295,60,4,68.0,8286,1,1,0,3,4,0,2,14,2,2,0,2.0,5,7,1977,1977,1,1,9,10,3,0.0,3,3,2,4,3,-1,3,531.0,1,0.0,0.0749291211016606,0.2899959497772377,1,5,1,5,0.2899959497772377,0.2899959497772377,0.0,1432,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3,1,3,6,7,1,4,1,1977,3,2,531.0,3,3,2,0.0,136,0,0,240,0,-1,0,0,0,6,2007,0,3,157000,0.3333333333333333,2469.0,3.0
2296,2296,2296,85,4,50.0,6723,1,1,3,3,4,4,2,14,2,2,0,1.0,5,7,1971,1971,1,1,14,6,3,0.0,3,3,1,4,3,3,6,796.0,1,0.0,0.0,0.4625217896571761,1,3,1,5,0.4625217896571761,0.0,0.0,796,0.0,0.3333333333333333,0.6666666666666666,0.0,2,1,3,5,7,0,-1,6,1895,0,0,0.0,-1,-1,2,0.07495642068564788,0,0,0,0,0,-1,1,0,0,9,2007,0,3,138000,0.3333333333333333,1721.0,1.5
2297,2297,2297,85,4,54.0,7244,1,1,3,3,4,4,2,14,2,2,0,1.0,5,7,1970,1970,1,1,13,14,3,0.0,3,4,1,4,3,3,5,619.0,1,0.0,0.08328675237562884,0.4292901062045836,1,5,1,5,0.4292901062045836,0.0,0.0,768,0.5,0.0,0.5,0.0,2,1,3,5,7,0,-1,5,1987,1,2,624.0,3,3,2,0.05813303521520403,0,0,0,0,0,-1,4,0,0,4,2007,0,3,129500,0.5,1789.0,2.0
2298,2298,2298,20,4,124.0,27697,1,1,3,3,4,4,2,14,2,2,0,1.0,4,3,1961,1961,5,1,9,10,2,198.0,3,3,1,3,3,-1,4,811.0,1,0.0,0.15480285789891507,0.3694098967980947,1,3,0,5,0.4255093940195819,0.0,0.0,1608,0.0,0.0,1.0,0.0,3,1,3,6,7,0,-1,1,1961,1,1,444.0,3,2,2,0.04022228102672665,38,0,0,0,0,-1,4,0,0,11,2007,5,2,80000,0.0,3779.0,1.0
2299,2299,2299,20,4,69.0,7599,1,1,3,3,4,0,2,14,2,2,0,1.0,4,6,1982,2006,1,1,6,10,3,0.0,3,3,1,3,3,-1,5,565.0,1,0.0,0.14213197969543148,0.4289340101522843,1,3,1,5,0.4289340101522843,0.0,0.0,845,0.5,0.0,0.5,0.0,2,1,3,4,7,0,-1,5,1987,1,2,360.0,3,3,2,0.0,0,0,0,0,0,-1,4,0,0,6,2007,0,3,129500,0.5,1970.0,2.0
2300,2300,2300,20,4,0.0,11000,1,1,1,3,4,0,2,14,2,2,0,1.0,5,6,1976,2003,1,1,9,10,3,0.0,3,3,2,4,3,-1,2,1090.0,1,0.0,0.0,0.4714532871972318,1,3,1,5,0.509515570934256,0.0,0.0,1178,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3,1,3,6,7,0,-1,1,1976,1,2,502.0,3,3,2,0.0,44,0,0,88,0,-1,2,0,0,6,2007,0,3,135000,0.3333333333333333,2312.0,3.0
2301,2301,2301,20,4,76.0,8314,1,1,3,3,4,0,2,14,2,2,0,1.0,5,7,1982,1982,1,1,6,7,3,0.0,3,3,1,3,3,4,5,546.0,1,0.0,0.13043478260869565,0.3942028985507247,1,3,1,5,0.3942028985507247,0.0,0.0,816,0.0,0.0,1.0,0.0,2,1,3,5,7,0,-1,1,1982,1,1,264.0,3,3,2,0.08115942028985508,0,0,0,0,0,-1,4,0,0,6,2007,0,3,124500,0.0,2070.0,1.0
2302,2302,2302,20,4,65.0,11625,1,1,0,3,4,4,2,14,2,2,0,1.0,5,7,1983,1983,1,1,6,6,3,0.0,3,3,1,4,3,-1,5,596.0,1,0.0,0.1008249312557287,0.3739688359303392,1,3,1,5,0.3739688359303392,0.0,0.0,816,0.5,0.0,0.5,0.0,2,1,3,4,7,0,-1,1,1983,3,1,264.0,3,3,2,0.15123739688359306,0,0,0,0,0,-1,2,0,0,5,2007,0,3,139000,0.5,2182.0,2.0
2303,2303,2303,20,4,63.0,10712,1,1,3,3,4,4,2,14,2,2,0,1.0,5,5,1991,1992,1,1,6,6,3,0.0,3,3,2,4,3,2,4,212.0,1,0.0,0.2783053323593864,0.3557341124908692,1,3,1,5,0.3557341124908692,0.0,0.0,974,0.0,0.0,1.0,0.0,3,1,3,5,7,0,-1,6,1895,0,0,0.0,-1,-1,2,0.0,28,0,0,0,0,-1,2,0,0,9,2007,1,2,93500,0.0,2738.0,1.0
2304,2304,2304,20,4,62.0,10447,1,1,3,3,4,4,2,14,2,2,0,1.0,5,6,1984,1984,1,1,9,6,3,0.0,3,3,1,3,3,-1,5,516.0,1,0.0,0.15542652970075924,0.3858865564984368,1,3,1,5,0.396158999553372,0.0,0.0,887,0.0,0.3333333333333333,0.6666666666666666,0.0,3,1,3,5,7,0,-1,1,1984,2,1,288.0,3,3,2,0.06252791424743187,0,0,0,0,0,-1,4,0,0,12,2007,0,3,124500,0.3333333333333333,2239.0,1.5
2305,2305,2305,20,4,0.0,11027,1,1,0,3,4,4,2,15,2,2,0,1.0,6,5,1954,1954,3,1,14,15,4,28.0,3,3,1,3,3,-1,4,468.0,3,539.0,0.058521560574948665,0.4031485284052019,1,4,1,5,0.44250513347022585,0.0,0.0,1293,0.3333333333333333,0.0,0.6666666666666666,0.0,2,1,3,5,7,0,-1,1,1954,2,2,452.0,3,3,2,0.09582477754962354,0,0,0,0,0,-1,4,0,0,5,2006,0,3,149900,0.3333333333333333,2922.0,3.0
2306,2306,2306,20,4,85.0,10533,1,1,0,3,4,4,2,15,2,2,0,1.0,6,6,1956,1956,3,1,13,14,1,244.0,3,4,1,3,3,-1,3,773.0,1,0.0,0.10366122629025144,0.4446404940449934,1,3,1,5,0.4516982796647552,0.0,0.0,1024,0.5,0.0,0.5,0.0,2,1,4,5,7,2,3,1,1956,1,1,313.0,3,3,2,0.0,0,0,0,280,0,-1,4,0,0,8,2006,0,3,157500,0.5,2267.0,2.0
2307,2307,2307,20,4,0.0,11765,1,1,0,3,4,0,2,15,2,2,0,1.0,5,5,1957,1957,1,1,14,15,4,302.0,3,3,1,3,3,2,3,1127.0,1,0.0,0.1255122950819672,0.4141905737704918,1,2,1,5,0.460297131147541,0.0,0.0,1797,0.0,0.0,0.5,0.5,3,1,3,7,7,1,3,1,1957,1,3,963.0,3,3,2,0.0,0,0,0,0,0,-1,4,0,0,6,2006,0,3,169000,0.0,3904.0,2.0
2308,2308,2308,20,4,0.0,39384,1,1,0,2,4,1,0,15,2,2,0,1.0,6,6,1957,1957,1,1,14,15,4,902.0,3,3,1,4,3,4,5,1110.0,1,0.0,0.1533900489816963,0.43954627481309616,1,5,1,5,0.3583397782933746,0.0,0.0,1390,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,1,5,4,2,2,4,1,1957,1,2,550.0,3,3,2,0.0,189,0,0,0,0,-1,4,0,0,10,2006,0,2,252000,0.3333333333333333,3879.0,3.0
2309,2309,2309,20,4,90.0,11727,1,1,3,3,4,0,2,15,2,2,0,1.0,7,6,1969,1969,1,1,6,6,1,434.0,3,4,1,3,3,2,1,0.0,1,0.0,0.3247938234778031,0.3247938234778031,1,4,1,5,0.3247938234778031,0.0,0.0,1851,0.0,0.0,1.0,0.0,3,1,3,8,7,1,3,1,1969,3,2,506.0,3,3,2,0.0,146,0,0,0,0,-1,4,0,0,3,2006,0,3,192100,0.0,5699.0,2.0
